full_name,url,language,stars,created_at,days_inactive,lot,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,comment_per_pr_avg,closed_issues,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,avg_file_size_loc,total_commits,net_loc,churn_loc,active_days,churn_hours,cycle_time_hours,cocomo_pm,cocomo_hours,effort_target,reliability_score,effort_hours_real,effort_hours_sampled,effort_coverage_ratio,effort_commits_sampled,effort_total_commits,effort_contributors_seen,effort_was_capped,effort_scaling_factor
xbmc/xbmc,https://github.com/xbmc/xbmc,C++,20698,2011-01-03T21:18:51Z,0,3,60.0,59.62888888888889,13.0975,245,0.0797,79,0.0,1,2.0,1,0.98,0,14.962,-2.9476,52.88,0.42,0,0.1315,0.0,52232,48170276.6,1566960.0,26116,104464.0,14609.1,198211.72,31713875.8,6399389.9,84.2,20348.1,335.3,0.0153,800,52232,44,False,65.29
MaaAssistantArknights/MaaAssistantArknights,https://github.com/MaaAssistantArknights/MaaAssistantArknights,C++,20510,2021-07-09T18:26:38Z,0,3,60.0,7.635555555555555,12.124444444444444,308,0.2906,67,0.0,1,1.0,1,0.82,1,6.927,-2.0734,2.69,0.27,0,0.5393,0.0,17208,30978369.8,516240.0,8604,34416.0,2351.8,124687.45,19949991.4,4007911.8,87.1,5424.3,270.9,0.0465,800,17208,39,False,21.51
catchorg/Catch2,https://github.com/catchorg/Catch2,C++,20348,2010-11-08T18:22:56Z,2,3,60.0,105.81583333333332,208.795,392,0.4763,45,0.0,1,1.0,1,0.9,1,13.768,-0.1958,40.57,0.33,0,0.0986,0.0,4436,966334.2,133080.0,2218,8872.0,41479.8,3270.36,523256.9,121531.3,85.1,1768.8,343.7,0.1803,800,4436,94,False,5.54
google/filament,https://github.com/google/filament,C++,20022,2018-08-03T17:26:00Z,0,3,60.0,0.6547222222222222,24.83944444444445,205,0.3069,75,0.0,1,2.0,1,0.98,1,13.337,0.2448,3.73,0.05,0,0.4058,0.0,8254,32850300.3,247620.0,4127,16508.0,134.2,132610.39,21217662.5,4251826.8,86.9,3012.7,315.7,0.0969,800,8254,32,False,10.32
TranslucentTB/TranslucentTB,https://github.com/TranslucentTB/TranslucentTB,C++,19443,2017-01-10T00:53:17Z,33,3,60.0,23.365972222222226,8.356666666666667,31,0.9249,58,0.0,1,1.0,0,0.0,0,12.153,-0.0315,145.38,0.24,0,0.0222,0.0,1930,385813.9,57900.0,965,3860.0,724.3,1496.54,239446.9,50036.7,63.0,565.0,250.7,0.4145,800,1930,23,False,2.41
Atmosphere-NX/Atmosphere,https://github.com/Atmosphere-NX/Atmosphere,C++,18952,2018-01-18T07:36:33Z,4,3,60.01,2.567222222222222,18.077916666666667,80,0.8142,71,0.0,1,2.0,0,0.0,1,11.748,0.4895,51.48,0.3,0,0.1736,0.0,4305,775753.1,129150.0,2152,8610.0,205.4,3116.03,498565.5,104079.7,71.5,1322.1,263.7,0.1858,800,4305,15,False,5.38
kyleneideck/BackgroundMusic,https://github.com/kyleneideck/BackgroundMusic,C++,18895,2016-02-24T07:19:32Z,66,3,60.14,27.119722222222222,177.8238888888889,41,0.8118,43,0.0,1,1.0,1,0.28,0,13.397,-0.0804,144.52,0.33,0,0.3966,0.0,425,64307.2,12750.0,212,850.0,1111.9,228.07,36490.9,8056.8,62.8,191.7,191.7,1.0282,437,425,44,False,0.97
swoole/swoole-src,https://github.com/swoole/swoole-src,C++,18862,2012-07-21T13:49:59Z,1,3,60.0,6.728611111111111,144.17694444444444,157,0.5988,65,0.0,1,2.0,1,0.6,1,12.473,0.0385,39.94,0.04,0,0.3927,0.0,13035,1616164.6,391050.0,6517,26070.0,1056.4,5612.04,897927.1,192937.3,83.9,5237.3,347.9,0.0614,800,13035,19,False,16.29
uNetworking/uWebSockets,https://github.com/uNetworking/uWebSockets,C++,18819,2016-03-21T04:39:40Z,7,3,60.05,3.5494444444444446,164.2575,59,0.9365,49,0.0,1,1.0,1,0.9,1,3.831,0.0455,66.32,0.26,0,0.0959,0.0,1133,168228.6,33990.0,566,2266.0,209.4,626.02,100163.0,21228.4,80.1,419.5,315.6,0.7061,800,1133,46,False,1.42
facebook/yoga,https://github.com/facebook/yoga,C++,18735,2014-04-07T01:37:37Z,8,3,60.03,7.695555555555556,185.4075,235,0.1383,71,0.0,1,0.0,1,0.82,1,14.379,-0.2797,177.92,0.02,14,0.5304,0.0,2111,794653.3,63330.0,1055,4222.0,1808.5,2663.16,426106.1,87874.8,88.0,639.2,259.2,0.379,800,2111,61,False,2.64
rizinorg/cutter,https://github.com/rizinorg/cutter,C++,18706,2017-09-25T09:50:51Z,0,3,60.02,1.6325,115.1198611111111,192,0.2544,85,0.0,1,2.0,1,0.9,0,12.73,0.0035,88.72,0.24,0,0.0614,0.0,2531,472824.7,75930.0,1265,5062.0,313.4,1544.0,247039.5,52032.9,82.5,1098.8,372.8,0.3161,800,2531,75,False,3.16
RPCS3/rpcs3,https://github.com/RPCS3/rpcs3,C++,18660,2012-11-03T15:16:18Z,0,3,60.0,2.1391666666666667,3.243333333333333,322,0.2017,83,0.0,1,2.0,1,0.82,0,8.447,-1.2902,26.02,0.28,0,0.0577,0.0,17489,4521018.5,524670.0,8744,34978.0,688.8,16527.58,2644413.2,546578.3,83.0,6426.4,316.3,0.0457,800,17489,39,False,21.86
facebook/hhvm,https://github.com/facebook/hhvm,C++,18616,2010-01-02T01:17:06Z,7,3,60.0,20.88847222222222,93.36805555555556,232,0.0417,4,0.0,1,0.0,1,0.72,0,14.017,-26.2273,0.0,0.02,0,0.5449,0.0,53532,24898794.1,1605960.0,26766,107064.0,4846.1,99128.49,15860557.7,3227097.4,84.0,18177.1,292.1,0.0149,800,53532,99,False,66.91
Tencent/MMKV,https://github.com/Tencent/MMKV,C++,18559,2018-09-17T10:59:36Z,2,3,60.0,3.855555555555556,75.36333333333333,43,0.9197,33,0.0,1,0.0,1,1.0,0,13.681,-0.3357,41.85,0.02,0,0.4713,0.0,1756,1415870.2,52680.0,878,3512.0,165.8,5860.94,937750.0,189355.7,75.6,636.1,310.5,0.4556,800,1756,18,False,2.19
alibaba/weex,https://github.com/alibaba/weex,C++,18558,2016-03-11T10:18:11Z,135,3,60.0,2.2544444444444443,907.4034722222224,193,0.1296,63,0.0,1,1.0,1,1.0,1,12.537,0.0,563.15,0.04,64,0.5764,0.0,11218,11102091.0,336540.0,5609,22436.0,435.1,42450.84,6792134.0,1369775.3,77.5,4535.3,349.2,0.0713,800,11218,32,False,14.02
microsoft/AirSim,https://github.com/microsoft/AirSim,C++,18138,2017-02-14T00:52:29Z,45,3,60.0,27.239722222222223,102.03541666666666,192,0.2991,65,0.0,1,5.0,1,0.8182,0,11.916,-0.0035,84.75,0.07,0,0.2638,0.0,3056,11023974.4,91680.0,1528,6112.0,5230.0,42137.27,6741962.5,1353017.5,78.3,1048.5,294.5,0.2618,800,3056,36,False,3.82
chubin/wttr.in,https://github.com/chubin/wttr.in,Go,29561,2015-12-26T21:03:43Z,1,3,60.03,6.754722222222222,44.81222222222223,204,0.769,81,0.0,1,1.0,1,0.84,1,13.009,1.965,0.0,0.24,6,0.3591,0.0,1879,143243.0,56370.0,939,3758.0,1378.0,528.77,84603.7,19213.1,82.2,494.6,225.0,0.4258,800,1879,24,False,2.35
Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,Go,19177,2025-12-18T02:26:18Z,0,3,60.0,1.8611111111111112,2.770555555555556,119,0.341,67,0.0,1,0.0,1,0.62,0,7.503,0.035,1.79,0.2,0,0.3129,0.0,2786,1704960.0,83580.0,1393,5572.0,221.5,5936.24,949797.7,192812.0,81.6,821.1,252.0,0.2872,800,2786,45,False,3.48
Hmbown/DeepSeek-TUI,https://github.com/Hmbown/DeepSeek-TUI,Rust,22793,2026-01-19T18:21:01Z,0,3,60.0,0.6183333333333333,2.111111111111111,43,0.906,67,0.0,1,1.0,1,0.72,0,4.176,26.5,0.29,0.2,0,0.0508,0.0,904,927597.7,27120.0,452,1808.0,26.6,3759.41,601506.2,121213.2,74.5,248.8,233.6,0.885,800,904,57,False,1.13
Canner/WrenAI,https://github.com/Canner/WrenAI,Rust,15144,2024-03-13T06:18:20Z,1,3,60.03,11.031944444444443,133.65722222222223,56,0.223,81,0.0,1,1.0,1,0.94,0,10.898,1.2448,30.8,0.0,0,0.4508,0.0,1861,1084591.5,55830.0,930,3722.0,617.8,3691.82,590691.5,120184.6,82.7,694.9,320.6,0.4299,800,1861,29,False,2.33
google/libphonenumber,https://github.com/google/libphonenumber,C++,17999,2014-12-03T18:02:17Z,2,3,60.03,21.439444444444447,0.0,134,0.1526,50,0.0,1,1.0,1,0.72,0,10.683,0.0664,3.57,0.03,0,0.4667,0.0,2339,9401402.5,70170.0,1169,4678.0,2872.9,35650.33,5704052.4,1144011.4,83.3,860.7,315.8,0.342,800,2339,38,False,2.92
wled/WLED,https://github.com/wled/WLED,C++,17979,2016-12-20T20:42:27Z,0,3,60.0,12.035,43.485,308,0.3498,71,0.0,1,3.0,1,0.78,1,10.987,1.7448,36.38,0.66,20,0.218,0.0,6616,2047034.5,198480.0,3308,13232.0,3706.8,7192.71,1150833.9,237894.8,86.5,2179.3,284.7,0.1209,800,6616,31,False,8.27
pybind/pybind11,https://github.com/pybind/pybind11,C++,17844,2015-07-05T19:46:48Z,4,3,60.0,8.13652777777778,500.1047222222222,378,0.1946,62,0.0,1,1.0,1,0.62,1,13.441,0.0,68.51,0.34,109,0.2958,0.0,2868,389266.3,86040.0,1434,5736.0,3075.6,1258.84,201414.3,44073.5,87.7,1115.0,333.7,0.2789,800,2868,100,False,3.58
apache/brpc,https://github.com/apache/brpc,C++,17498,2017-09-04T09:28:47Z,3,3,60.02,17.059305555555554,175.3877777777778,239,0.1925,76,0.0,1,2.0,1,0.78,1,12.062,-0.2972,108.91,0.3,0,0.0547,0.0,2405,1240122.5,72150.0,1202,4810.0,4077.2,4249.61,679937.6,139615.7,87.8,989.8,352.8,0.3326,800,2405,111,False,3.01
upx/upx,https://github.com/upx/upx,C++,17447,2016-08-31T11:23:13Z,0,3,60.0,44.57805555555556,52.935833333333335,18,0.5177,37,0.0,1,0.0,1,0.82,0,11.828,0.7762,232.86,0.24,0,0.4531,0.0,4692,2270266.5,140760.0,2346,9384.0,802.4,8018.48,1282956.4,261524.0,78.3,1896.0,346.7,0.1705,800,4692,3,False,5.87
MarlinFirmware/Marlin,https://github.com/MarlinFirmware/Marlin,C++,17388,2011-08-13T08:07:20Z,0,3,60.0,15.214861111111112,42.47638888888889,399,0.5974,66,0.0,1,2.0,1,0.98,1,14.785,-0.1434,64.15,0.38,0,0.2209,0.0,20290,7539009.8,608700.0,10145,40580.0,6070.7,28274.26,4523881.8,926887.6,84.0,9179.8,391.1,0.0394,800,20290,35,False,25.36
microsoft/react-native-windows,https://github.com/microsoft/react-native-windows,C++,17253,2015-12-15T00:16:54Z,0,3,60.01,16.851527777777775,315.81916666666666,216,0.2087,22,0.0,1,1.0,1,0.64,0,8.659,-0.535,5.76,0.08,47,0.5003,0.0,7001,10754750.2,210030.0,3500,14002.0,3639.9,41057.41,6569186.1,1321930.2,82.9,1861.3,228.5,0.1143,800,7001,29,False,8.75
abseil/abseil-cpp,https://github.com/abseil/abseil-cpp,C++,17247,2017-09-20T15:10:30Z,0,3,60.0,101.39611111111113,30.876111111111108,263,0.2577,42,0.0,1,0.0,1,0.9,0,11.999,0.458,48.45,0.02,0,0.0816,0.0,1688,621831.3,50640.0,844,3376.0,26667.2,2058.58,329372.6,75562.7,82.4,810.2,411.3,0.4739,800,1688,47,False,2.11
doitsujin/dxvk,https://github.com/doitsujin/dxvk,C++,17082,2017-10-11T13:34:29Z,1,3,60.01,5.852777777777778,12.307916666666667,167,0.7251,59,0.0,1,1.0,1,1.0,0,9.669,-1.9056,42.6,0.08,0,0.0241,0.0,7803,739532.8,234090.0,3901,15606.0,977.4,2963.45,474152.2,102926.7,77.7,2900.5,320.6,0.1025,800,7803,25,False,9.75
moonlight-stream/moonlight-qt,https://github.com/moonlight-stream/moonlight-qt,C++,17050,2018-04-28T22:41:42Z,1,3,60.0,76.90375,99.84958333333331,138,0.8926,56,0.0,1,0.0,1,0.72,0,13.392,0.2657,76.39,0.43,0,0.1983,0.0,3146,10422476.8,94380.0,1573,6292.0,10612.7,47671.85,7627495.4,1531828.9,76.0,1208.3,330.2,0.2543,800,3146,61,False,3.93
ZLMediaKit/ZLMediaKit,https://github.com/ZLMediaKit/ZLMediaKit,C++,17010,2017-04-01T08:30:25Z,1,3,60.0,6.986944444444444,118.76958333333334,153,0.8159,65,0.0,1,2.0,1,0.98,1,11.088,0.028,0.0,0.3,0,0.1653,0.0,4508,4572774.4,135240.0,2254,9016.0,1069.0,20071.57,3211450.5,647118.8,81.8,1772.0,338.1,0.1775,800,4508,80,False,5.63
audacity/audacity,https://github.com/audacity/audacity,C++,16926,2015-03-26T10:46:17Z,1,3,60.0,8.343333333333334,108.75958333333332,238,0.466,54,0.0,1,1.5,1,0.88,0,11.914,-2.5944,36.14,0.02,0,0.492,0.0,19152,11559555.7,574560.0,9576,38304.0,1985.7,44289.36,7086298.2,1437007.4,80.3,7110.4,320.8,0.0418,800,19152,8,False,23.94
NixOS/nix,https://github.com/NixOS/nix,C++,16818,2012-02-08T10:17:59Z,0,3,60.0,142.51527777777778,38.4075,387,0.4711,8,0.0,1,1.0,1,0.78,1,13.986,-4.7098,0.0,0.28,0,0.2145,0.0,22610,3942634.1,678300.0,11305,45220.0,55153.4,14314.86,2290377.2,497231.5,85.3,8500.0,325.0,0.0354,800,22610,39,False,28.26
espressif/arduino-esp32,https://github.com/espressif/arduino-esp32,C++,16736,2016-10-06T06:04:20Z,0,3,60.02,8.475694444444443,23.620833333333334,439,0.3145,72,0.0,1,2.0,1,0.52,1,8.971,-0.1608,15.96,0.07,7,0.2567,0.0,3691,64629525.9,110730.0,1845,7382.0,3720.8,269875.69,43180109.9,8640829.2,86.9,1377.9,319.1,0.2167,800,3691,76,False,4.61
apache/arrow,https://github.com/apache/arrow,C++,16726,2016-02-17T08:00:23Z,1,3,60.0,1.5327777777777778,25.97083333333333,370,0.1175,1,0.0,1,1.5,1,0.54,0,15.179,-0.2972,26.1,0.11,0,0.2885,0.0,16415,6694385.4,492450.0,8207,32830.0,567.1,24957.87,3993258.9,815236.9,83.7,7049.8,371.4,0.0487,800,16415,78,False,20.52
zerotier/ZeroTierOne,https://github.com/zerotier/ZeroTierOne,C++,16716,2013-04-24T13:21:10Z,0,3,60.0,93.78861111111112,120.18833333333332,96,0.6345,47,0.0,1,1.0,1,0.92,0,15.512,-0.2098,74.94,0.01,0,0.2137,0.0,6558,4804520.2,196740.0,3279,13116.0,9003.7,17617.48,2818796.7,573018.5,78.7,2214.9,292.1,0.122,800,6558,21,False,8.2
esp8266/Arduino,https://github.com/esp8266/Arduino,C++,16609,2015-03-27T05:22:06Z,47,3,60.01,12.947083333333332,17.181666666666665,407,0.2627,78,0.0,1,1.0,1,0.84,1,13.787,-0.0035,116.84,0.3,3,0.3927,0.0,4039,6570481.4,121170.0,2019,8078.0,5269.5,24473.06,3915689.7,788757.8,83.5,1815.9,388.0,0.1981,800,4039,96,False,5.05
ceph/ceph,https://github.com/ceph/ceph,C++,16567,2011-09-01T21:41:26Z,0,3,60.0,2.549583333333333,0.0,289,0.1331,68,0.0,1,1.0,1,0.8,0,15.508,-5.6294,0.0,0.07,0,0.379,0.0,90243,26560716.8,2707290.0,45121,180486.0,736.8,106087.21,16973953.4,3485254.7,83.7,35175.5,337.8,0.0089,800,90243,82,False,112.8
AaronFeng753/Waifu2x-Extension-GUI,https://github.com/AaronFeng753/Waifu2x-Extension-GUI,C++,16532,2020-01-20T10:01:28Z,7,3,60.02,0.4119444444444444,11.324166666666668,4,0.994,5,0.0,1,0.0,0,0.0,0,6.846,-0.0035,2.17,0.41,0,0.0032,0.0,2487,9113365.9,74610.0,1243,4974.0,1.6,41405.23,6624837.4,1327455.0,52.5,648.0,224.7,0.3217,800,2487,1,False,3.11
tindy2013/subconverter,https://github.com/tindy2013/subconverter,C++,16519,2019-10-31T04:51:54Z,71,3,60.08,12.830555555555556,268.3915277777778,48,0.8898,51,0.0,1,2.0,1,0.7037,0,7.221,-0.0629,121.55,0.17,0,0.0212,0.0,717,214396.3,21510.0,358,1434.0,615.9,807.55,129208.4,26743.5,65.9,332.4,352.0,1.1158,800,717,46,False,0.9
rui314/mold,https://github.com/rui314/mold,C++,16467,2020-09-29T05:12:48Z,1,3,60.0,4.446944444444444,16.469444444444445,125,0.9397,63,0.0,1,3.0,1,0.76,1,17.1,0.7308,44.17,0.35,0,0.2311,0.0,7544,783886.6,226320.0,3772,15088.0,555.9,3150.35,504055.5,108521.9,80.5,3238.6,371.9,0.106,800,7544,26,False,9.43
yhirose/cpp-httplib,https://github.com/yhirose/cpp-httplib,C++,16453,2012-09-22T02:38:32Z,0,3,60.03,6.107638888888889,7.487361111111111,225,0.7507,74,0.0,1,3.5,1,0.74,1,15.314,-0.6748,11.89,0.43,0,0.043,0.0,1865,185695.1,55950.0,932,3730.0,1374.2,694.44,111109.9,24499.2,82.5,742.0,341.1,0.429,800,1865,58,False,2.33
Snapchat/Valdi,https://github.com/Snapchat/Valdi,C++,16381,2025-11-06T17:33:28Z,0,3,60.0,0.0,2415.920833333333,45,0.2671,0,0.0,1,0.0,1,0.52,0,6.642,0.007,37.2,0.16,2,0.6148,0.0,292,2491011.7,8760.0,146,584.0,0.0,8839.05,1414248.6,283141.7,71.7,169.6,169.6,1.3014,380,292,57,False,0.77
MHSanaei/3x-ui,https://github.com/MHSanaei/3x-ui,Go,36428,2023-02-09T19:16:57Z,0,3,60.03,3.7202777777777776,12.016111111111112,167,0.6492,34,0.0,1,2.0,1,0.94,0,7.759,3.1434,17.33,0.15,0,0.5667,0.0,2041,1144656.5,61230.0,1020,4082.0,621.3,3906.79,625086.5,127244.7,78.5,824.6,347.1,0.392,800,2041,82,False,2.55
apple/foundationdb,https://github.com/apple/foundationdb,C++,16313,2017-12-14T01:40:42Z,0,3,60.0,13.70472222222222,0.0,285,0.1041,61,0.0,1,2.0,1,0.98,1,5.584,11.0105,29.53,0.05,0,0.3634,0.0,28502,5990663.3,855060.0,14251,57004.0,3905.8,22210.58,3553692.8,740412.3,89.0,9488.5,287.5,0.0281,800,28502,15,False,35.63
chenshuo/muduo,https://github.com/chenshuo/muduo,C++,16081,2010-05-05T12:58:02Z,137,3,60.0,13.664444444444444,126.36722222222222,48,0.8788,46,0.0,1,0.0,0,0.0,0,15.967,0.0,171.34,0.05,0,0.042,0.0,792,52516.6,23760.0,396,1584.0,655.9,184.38,29500.1,6888.8,51.7,319.6,338.5,1.0101,800,792,54,False,0.99
wolfpld/tracy,https://github.com/wolfpld/tracy,C++,15901,2020-03-17T19:43:04Z,0,3,60.01,3.825555555555556,57.31041666666667,202,0.9021,78,0.0,1,1.0,1,0.98,1,15.142,1.6049,92.82,0.16,0,0.055,0.0,9725,1101472.9,291750.0,4862,19450.0,772.8,4502.62,720418.7,154040.6,81.0,3170.0,280.6,0.0823,800,9725,17,False,12.16
imputnet/helium,https://github.com/imputnet/helium,C++,15596,2025-02-15T11:43:15Z,0,3,60.02,1.823611111111111,8.046527777777778,101,0.3951,81,0.0,1,1.5,1,0.96,0,9.676,2.049,3.17,0.28,0,0.084,0.0,3359,773324.8,100770.0,1679,6718.0,184.2,2588.16,414105.7,86235.4,81.0,1065.3,273.5,0.2382,800,3359,13,False,4.2
OpenRCT2/OpenRCT2,https://github.com/OpenRCT2/OpenRCT2,C++,15592,2014-04-01T23:32:25Z,1,3,60.0,1.091388888888889,15.481111111111112,365,0.2206,87,0.0,1,2.0,1,0.98,1,14.081,-2.2238,25.5,0.33,0,0.0169,0.0,29403,8000277.9,882090.0,14701,58806.0,398.4,30093.42,4814947.5,992512.0,87.7,9775.7,287.8,0.0272,800,29403,27,False,36.75
wazuh/wazuh,https://github.com/wazuh/wazuh,C++,15534,2015-08-11T17:39:03Z,0,3,60.0,19.840416666666663,0.3541666666666667,217,0.1047,62,0.0,1,2.5,1,0.42,1,10.977,-6.479,18.99,0.01,0,0.5917,0.0,38938,14926116.6,1168140.0,19469,77876.0,4305.4,57923.58,9267773.2,1893784.3,89.0,16571.2,367.6,0.0205,800,38938,37,False,48.67
scylladb/scylladb,https://github.com/scylladb/scylladb,C++,15531,2014-12-24T13:16:33Z,0,3,60.0,45.51833333333333,20.18638888888889,180,0.1434,55,0.0,1,3.0,1,0.88,1,14.436,-8.4615,0.0,0.02,0,0.2749,0.0,48972,7592638.2,1469160.0,24486,97944.0,8193.3,28485.48,4557677.2,962965.4,88.6,15988.6,282.4,0.0163,800,48972,46,False,61.21
official-stockfish/Stockfish,https://github.com/official-stockfish/Stockfish,C++,15468,2014-06-18T19:59:53Z,5,3,60.01,13.408333333333331,71.1151388888889,254,0.4662,6,0.0,1,0.0,1,0.66,1,13.466,0.993,156.44,0.33,0,0.1185,0.0,6579,576599.8,197370.0,3289,13158.0,3405.7,1901.64,304263.2,68453.4,84.9,2681.2,352.9,0.1216,800,6579,66,False,8.22
hoffstadt/DearPyGui,https://github.com/hoffstadt/DearPyGui,C++,15412,2020-05-28T17:12:57Z,4,3,60.02,1.4627777777777775,674.4472222222223,70,0.8164,50,0.0,1,1.0,1,0.7,0,7.712,-0.0559,73.94,0.05,0,0.2197,0.0,3039,4292139.9,91170.0,1519,6078.0,102.4,18780.19,3004830.9,604035.9,76.5,1293.3,365.7,0.2632,800,3039,48,False,3.8
dogecoin/dogecoin,https://github.com/dogecoin/dogecoin,C++,15117,2013-12-06T11:38:05Z,2,3,60.0,3.016111111111111,43.47888888888889,346,0.3639,51,0.0,1,1.0,1,0.9,0,16.016,0.2727,186.07,0.33,0,0.3627,0.0,12096,5729865.1,362880.0,6048,24192.0,1043.6,21196.44,3391429.9,690695.1,81.2,4957.6,355.2,0.0661,800,12096,57,False,15.12
ArduPilot/ardupilot,https://github.com/ArduPilot/ardupilot,C++,15038,2013-01-09T00:58:52Z,0,3,60.0,1.350833333333333,7.102083333333333,311,0.2217,3,0.0,1,1.0,1,0.8,1,13.501,-3.2413,44.21,0.09,40,0.3831,0.0,60844,17540300.8,1825320.0,30422,121688.0,420.1,68619.91,10979185.3,2256807.1,87.8,17424.5,249.2,0.0131,800,60844,45,False,76.06
dolphin-emu/dolphin,https://github.com/dolphin-emu/dolphin,C++,15005,2013-07-22T09:07:57Z,1,3,60.0,32.869166666666665,0.0,368,0.104,68,0.0,1,2.0,0,0.0,0,13.983,-1.4615,0.0,0.33,0,0.1075,0.0,43992,16053306.5,1319760.0,21996,87984.0,12095.9,62525.04,10004006.1,2048422.0,73.9,16550.4,325.5,0.0182,800,43992,35,False,54.99
lynx-family/lynx,https://github.com/lynx-family/lynx,C++,14850,2025-03-04T07:41:43Z,0,3,60.0,8.706388888888888,0.0,90,0.0723,39,0.0,1,0.0,1,0.74,0,9.671,1.8462,19.66,0.16,22,0.3158,0.0,3168,1514379.0,95040.0,1584,6336.0,783.6,5241.52,838643.8,171131.8,84.3,910.6,248.2,0.2525,800,3168,42,False,3.96
PCSX2/pcsx2,https://github.com/PCSX2/pcsx2,C++,14821,2013-12-22T17:56:48Z,0,3,60.0,11.655,31.58305555555556,319,0.1485,68,0.0,1,2.0,1,0.62,1,11.781,-0.6573,0.55,0.29,0,0.1083,0.0,16564,9301050.5,496920.0,8282,33128.0,3717.9,35250.87,5640139.3,1145707.2,88.5,6066.5,316.2,0.0483,800,16564,28,False,20.7
xournalpp/xournalpp,https://github.com/xournalpp/xournalpp,C++,14711,2013-08-08T20:58:27Z,4,3,60.01,1.6359722222222222,13.000555555555556,223,0.1715,76,0.0,1,1.0,1,0.32,1,11.913,-1.1993,78.38,0.38,0,0.0666,0.0,4747,2029187.7,142410.0,2373,9494.0,364.8,7126.88,1140301.1,232916.7,88.0,1779.1,322.5,0.1685,800,4747,44,False,5.93
transmission/transmission,https://github.com/transmission/transmission,C++,14675,2015-05-05T23:53:02Z,6,3,60.0,100.94208333333331,159.46166666666667,260,0.6911,42,0.0,1,1.0,1,0.56,1,16.217,-2.1049,226.05,0.13,0,0.2689,0.0,11590,4200769.8,347700.0,5795,23180.0,26244.9,15300.53,2448085.3,509080.5,82.6,4874.4,363.8,0.069,800,11590,35,False,14.49
musescore/MuseScore,https://github.com/musescore/MuseScore,C++,14552,2012-05-26T12:46:33Z,1,3,60.0,23.805694444444445,28.60652777777777,347,0.1153,74,0.0,1,2.0,1,0.96,1,10.583,-5.8986,36.9,0.03,14,0.3062,0.0,46644,699660.0,1399320.0,23322,93288.0,8260.6,2329.93,372788.6,123679.9,88.8,20547.3,380.5,0.0172,800,46644,31,False,58.31
sogou/workflow,https://github.com/sogou/workflow,C++,14345,2020-07-29T05:47:01Z,0,3,60.03,0.0,202.68347222222224,32,0.7525,0,0.0,1,1.0,1,0.98,1,8.142,0.028,19.03,0.12,0,0.2279,0.0,2303,148714.1,69090.0,1151,4606.0,0.0,550.0,87999.9,19903.0,82.5,979.9,365.0,0.3474,800,2303,7,False,2.88
M2Team/NanaZip,https://github.com/M2Team/NanaZip,C++,14278,2021-08-30T22:59:59Z,1,3,60.0,4.761111111111111,270.2522222222222,36,0.8942,85,0.0,1,1.0,1,0.72,0,11.288,-1.4476,77.97,0.39,0,0.4236,0.0,1446,1571313.4,43380.0,723,2892.0,171.4,6538.35,1046136.6,210724.7,76.0,433.6,256.6,0.5533,800,1446,16,False,1.81
arangodb/arangodb,https://github.com/arangodb/arangodb,C++,14162,2011-10-26T06:42:00Z,1,3,60.0,5.113055555555556,0.0,125,0.3638,79,0.0,1,1.0,1,1.0,1,14.116,-0.8357,0.0,0.0,0,0.359,0.0,49501,85698706.3,1485030.0,24750,99002.0,639.1,362939.49,58070317.9,11663756.3,86.3,22769.1,397.4,0.0162,800,49501,26,False,61.88
dail8859/NotepadNext,https://github.com/dail8859/NotepadNext,C++,14100,2019-11-27T16:06:10Z,0,3,60.06,12.835555555555556,47.69277777777778,64,0.8634,83,0.0,1,0.0,1,0.96,0,12.848,0.2378,55.95,0.5,0,0.5376,0.0,981,600122.5,29430.0,490,1962.0,821.5,2379.82,380771.5,77381.8,76.1,397.9,344.9,0.8155,800,981,63,False,1.23
webview/webview,https://github.com/webview/webview,C++,14049,2017-08-19T08:26:00Z,61,3,60.0,15.891388888888889,39.649027777777775,91,0.4293,35,0.0,1,1.0,1,0.86,0,13.501,-0.042,0.0,0.26,0,0.2076,0.0,608,171066.5,18240.0,304,1216.0,1446.1,530.93,84948.3,18031.5,69.7,310.3,330.2,1.3158,800,608,91,False,0.76
carla-simulator/carla,https://github.com/carla-simulator/carla,C++,13935,2017-10-24T09:06:23Z,0,3,60.0,71.7675,36.789027777777775,161,0.252,93,0.0,1,2.0,1,0.14,0,10.872,0.2937,115.58,0.01,1,0.2044,0.0,6158,64470542.6,184740.0,3079,12316.0,11554.6,269178.66,43068586.3,8623341.6,82.5,2478.5,345.9,0.1299,800,6158,36,False,7.7
organicmaps/organicmaps,https://github.com/organicmaps/organicmaps,C++,13922,2020-12-27T19:02:26Z,0,3,60.0,14.705277777777775,5.198888888888889,291,0.1461,85,0.0,1,1.0,1,0.72,0,14.887,0.0629,10.82,0.45,8,0.3108,0.0,34557,270447118.6,1036710.0,17278,69114.0,4279.2,1213103.12,194096498.6,38855140.5,83.5,12315.4,308.0,0.0232,800,34557,23,False,43.2
